X,Y,Z,layer,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,PH-uniqueid,PH-latD,PH-latM,PH-latSS,PH-latH,PH-lonD,PH-lonM,PH-lonSS,PH-lonH
151.45,-33.4875,762,2500 Area-Boundary,41,1,0,24,25001041,33,29,15.00,S,151,27,00.00,E
151.3624324,-33.54915917,762,2500 Area-Boundary,42,1,0,25,25001042,33,32,56.97,S,151,21,44.76,E
151.1576404,-33.54995251,762,2500 Area-Boundary,43,1,0,26,25001043,33,32,59.83,S,151,09,27.51,E
151.113966,-33.57508823,762,2500 Area-Boundary,44,1,0,27,25001044,33,34,30.32,S,151,06,50.28,E
151.0189105,-33.56959048,762,2500 Area-Boundary,45,1,0,28,25001045,33,34,10.53,S,151,01,08.08,E
150.9430134,-33.52909001,762,2500 Area-Boundary,46,1,0,29,25001046,33,31,44.72,S,150,56,34.85,E
150.9234591,-33.50254117,762,2500 Area-Boundary,47,1,0,30,25001047,33,30,09.15,S,150,55,24.45,E
150.9137118,-33.45967629,762,2500 Area-Boundary,48,1,0,31,25001048,33,27,34.83,S,150,54,49.36,E
150.90312,-33.44516828,762,2500 Area-Boundary,49,1,0,32,25001049,33,26,42.61,S,150,54,11.23,E
150.8597552,-33.45703669,762,2500 Area-Boundary,50,1,0,33,25001050,33,27,25.33,S,150,51,35.12,E
150.8480809,-33.47288301,762,2500 Area-Boundary,51,1,0,34,25001051,33,28,22.38,S,150,50,53.09,E
150.8180585,-33.49055558,762,2500 Area-Boundary,52,1,0,35,25001052,33,29,26.00,S,150,49,05.01,E
150.7506496,-33.50496793,762,2500 Area-Boundary,53,1,0,36,25001053,33,30,17.88,S,150,45,02.34,E
150.7054357,-33.55256818,762,2500 Area-Boundary,54,1,0,37,25001054,33,33,09.25,S,150,42,19.57,E
150.7093933,-33.60194415,762,2500 Area-Boundary,55,1,0,38,25001055,33,36,07.00,S,150,42,33.82,E
150.7080556,-33.62083333,762,2500 Area-Boundary,56,1,0,39,25001056,33,37,15.00,S,150,42,29.00,E
150.7133037,-33.65159202,762,2500 Area-Boundary,57,1,0,40,25001057,33,39,05.73,S,150,42,47.89,E
150.7197222,-33.70722223,762,2500 Area-Boundary,58,1,0,41,25001058,33,42,26.00,S,150,43,11.00,E
150.7027292,-33.82294404,762,2500 Area-Boundary,59,1,0,42,25001059,33,49,22.60,S,150,42,09.83,E
150.6505804,-33.86280978,762,2500 Area-Boundary,60,1,0,43,25001060,33,51,46.12,S,150,39,02.09,E
150.6420241,-33.90576282,762,2500 Area-Boundary,61,1,0,44,25001061,33,54,20.75,S,150,38,31.29,E
150.6184051,-33.84291268,762,2500 Area-Boundary,62,1,0,45,25001062,33,50,34.49,S,150,37,06.26,E
150.6543733,-33.7077764,762,2500 Area-Boundary,63,1,0,46,25001063,33,42,28.00,S,150,39,15.74,E
150.6958367,-33.67015818,762,2500 Area-Boundary,64,1,0,47,25001064,33,40,12.57,S,150,41,45.01,E
150.6928228,-33.59688541,762,2500 Area-Boundary,65,1,0,48,25001065,33,35,48.79,S,150,41,34.16,E
150.6887899,-33.58119241,762,2500 Area-Boundary,66,1,0,49,25001066,33,34,52.29,S,150,41,19.64,E
150.6976547,-33.54752966,762,2500 Area-Boundary,67,1,0,50,25001067,33,32,51.11,S,150,41,51.56,E
150.7984742,-33.33331624,762,2500 Area-Boundary,68,1,0,51,25001068,33,19,59.94,S,150,47,54.51,E
151,-33.33333333,762,2500 Area-Boundary,69,1,0,52,25001069,33,19,60.00,S,150,59,60.00,E
151.1230556,-33.37472222,762,2500 Area-Boundary,70,1,0,53,25001070,33,22,29.00,S,151,07,23.00,E
151.4359116,-33.22643733,822.96,2700 Area-Boundary,0,0,0,0,27000000,33,13,35.17,S,151,26,09.28,E
151.3339639,-33.36759722,822.96,2700 Area-Boundary,1,0,0,1,27000001,33,22,03.35,S,151,20,02.27,E
151.1230556,-33.37472222,822.96,2700 Area-Boundary,2,0,0,2,27000002,33,22,29.00,S,151,07,23.00,E
151,-33.33333333,822.96,2700 Area-Boundary,3,0,0,3,27000003,33,19,60.00,S,150,59,60.00,E
150.7984742,-33.33331624,822.96,2700 Area-Boundary,4,0,0,4,27000004,33,19,59.94,S,150,47,54.51,E
150.950053,-33.20817924,822.96,2700 Area-Boundary,5,0,0,5,27000005,33,12,29.45,S,150,57,00.19,E
150.9501088,-33.20578725,822.96,2700 Area-Boundary,6,0,0,6,27000006,33,12,20.83,S,150,57,00.39,E
150.9540685,-33.20702291,822.96,2700 Area-Boundary,7,0,0,7,27000007,33,12,25.28,S,150,57,14.65,E
150.9540685,-33.20702291,822.96,2700 Area-Boundary,8,0,0,8,27000008,33,12,25.28,S,150,57,14.65,E
150.9620991,-33.20966264,822.96,2700 Area-Boundary,9,0,0,9,27000009,33,12,34.79,S,150,57,43.56,E
150.9620991,-33.20966264,822.96,2700 Area-Boundary,10,0,0,10,27000010,33,12,34.79,S,150,57,43.56,E
150.9700741,-33.21241858,822.96,2700 Area-Boundary,11,0,0,11,27000011,33,12,44.71,S,150,58,12.27,E
150.9852435,-33.20946948,822.96,2700 Area-Boundary,12,0,0,12,27000012,33,12,34.09,S,150,59,06.88,E
150.9852435,-33.20946948,822.96,2700 Area-Boundary,13,0,0,13,27000013,33,12,34.09,S,150,59,06.88,E
151.0004712,-33.20674097,822.96,2700 Area-Boundary,14,0,0,14,27000014,33,12,24.27,S,151,00,01.70,E
151.0004712,-33.20674097,822.96,2700 Area-Boundary,15,0,0,15,27000015,33,12,24.27,S,151,00,01.70,E
151.0157523,-33.20423393,822.96,2700 Area-Boundary,16,0,0,16,27000016,33,12,15.24,S,151,00,56.71,E
151.0157523,-33.20423393,822.96,2700 Area-Boundary,17,0,0,17,27000017,33,12,15.24,S,151,00,56.71,E
151.0310823,-33.2019491,822.96,2700 Area-Boundary,18,0,0,18,27000018,33,12,07.02,S,151,01,51.90,E
151.0310823,-33.2019491,822.96,2700 Area-Boundary,19,0,0,19,27000019,33,12,07.02,S,151,01,51.90,E
151.0464567,-33.19988717,822.96,2700 Area-Boundary,20,0,0,20,27000020,33,11,59.59,S,151,02,47.24,E
151.0464567,-33.19988717,822.96,2700 Area-Boundary,21,0,0,21,27000021,33,11,59.59,S,151,02,47.24,E
151.0618709,-33.19804876,822.96,2700 Area-Boundary,22,0,0,22,27000022,33,11,52.98,S,151,03,42.74,E
151.0618709,-33.19804875,822.96,2700 Area-Boundary,23,0,0,23,27000023,33,11,52.98,S,151,03,42.74,E
151.0773203,-33.1964344,822.96,2700 Area-Boundary,24,0,0,24,27000024,33,11,47.16,S,151,04,38.35,E
151.0773203,-33.1964344,822.96,2700 Area-Boundary,25,0,0,25,27000025,33,11,47.16,S,151,04,38.35,E
151.0928005,-33.19504458,822.96,2700 Area-Boundary,26,0,0,26,27000026,33,11,42.16,S,151,05,34.08,E
151.0928005,-33.19504458,822.96,2700 Area-Boundary,27,0,0,27,27000027,33,11,42.16,S,151,05,34.08,E
151.1083067,-33.19387972,822.96,2700 Area-Boundary,28,0,0,28,27000028,33,11,37.97,S,151,06,29.90,E
151.1083068,-33.19387972,822.96,2700 Area-Boundary,29,0,0,29,27000029,33,11,37.97,S,151,06,29.90,E
151.1238345,-33.19294017,822.96,2700 Area-Boundary,30,0,0,30,27000030,33,11,34.58,S,151,07,25.80,E
151.1238345,-33.19294017,822.96,2700 Area-Boundary,31,0,0,31,27000031,33,11,34.58,S,151,07,25.80,E
151.1393793,-33.19222621,822.96,2700 Area-Boundary,32,0,0,32,27000032,33,11,32.01,S,151,08,21.77,E
151.1393793,-33.1922262,822.96,2700 Area-Boundary,33,0,0,33,27000033,33,11,32.01,S,151,08,21.77,E
151.1549363,-33.19173805,822.96,2700 Area-Boundary,34,0,0,34,27000034,33,11,30.26,S,151,09,17.77,E
151.1549363,-33.19173804,822.96,2700 Area-Boundary,35,0,0,35,27000035,33,11,30.26,S,151,09,17.77,E
151.1705011,-33.19147584,822.96,2700 Area-Boundary,36,0,0,36,27000036,33,11,29.31,S,151,10,13.80,E
151.1705011,-33.19147584,822.96,2700 Area-Boundary,37,0,0,37,27000037,33,11,29.31,S,151,10,13.80,E
151.186069,-33.19143967,822.96,2700 Area-Boundary,38,0,0,38,27000038,33,11,29.18,S,151,11,09.85,E
151.1860691,-33.19143967,822.96,2700 Area-Boundary,39,0,0,39,27000039,33,11,29.18,S,151,11,09.85,E
151.2016355,-33.19162954,822.96,2700 Area-Boundary,40,0,0,40,27000040,33,11,29.87,S,151,12,05.89,E
151.2016355,-33.19162954,822.96,2700 Area-Boundary,41,0,0,41,27000041,33,11,29.87,S,151,12,05.89,E
151.2171959,-33.19204542,822.96,2700 Area-Boundary,42,0,0,42,27000042,33,11,31.36,S,151,13,01.91,E
151.2171959,-33.19204542,822.96,2700 Area-Boundary,43,0,0,43,27000043,33,11,31.36,S,151,13,01.91,E
151.2327456,-33.19268717,822.96,2700 Area-Boundary,44,0,0,44,27000044,33,11,33.67,S,151,13,57.88,E
151.2327456,-33.19268717,822.96,2700 Area-Boundary,45,0,0,45,27000045,33,11,33.67,S,151,13,57.88,E
151.24828,-33.19355462,822.96,2700 Area-Boundary,46,0,0,46,27000046,33,11,36.80,S,151,14,53.81,E
151.24828,-33.19355462,822.96,2700 Area-Boundary,47,0,0,47,27000047,33,11,36.80,S,151,14,53.81,E
151.2637946,-33.1946475,822.96,2700 Area-Boundary,48,0,0,48,27000048,33,11,40.73,S,151,15,49.66,E
151.2637946,-33.1946475,822.96,2700 Area-Boundary,49,0,0,49,27000049,33,11,40.73,S,151,15,49.66,E
151.2792847,-33.19596551,822.96,2700 Area-Boundary,50,0,0,50,27000050,33,11,45.48,S,151,16,45.42,E
151.2792847,-33.19596551,822.96,2700 Area-Boundary,51,0,0,51,27000051,33,11,45.48,S,151,16,45.42,E
151.2947457,-33.19750825,822.96,2700 Area-Boundary,52,0,0,52,27000052,33,11,51.03,S,151,17,41.08,E
151.2947457,-33.19750825,822.96,2700 Area-Boundary,53,0,0,53,27000053,33,11,51.03,S,151,17,41.08,E
151.3101732,-33.19927527,822.96,2700 Area-Boundary,54,0,0,54,27000054,33,11,57.39,S,151,18,36.62,E
151.3101732,-33.19927527,822.96,2700 Area-Boundary,55,0,0,55,27000055,33,11,57.39,S,151,18,36.62,E
151.3255624,-33.20126605,822.96,2700 Area-Boundary,56,0,0,56,27000056,33,12,04.56,S,151,19,32.02,E
151.3255624,-33.20126605,822.96,2700 Area-Boundary,57,0,0,57,27000057,33,12,04.56,S,151,19,32.02,E
151.3409089,-33.20348001,822.96,2700 Area-Boundary,58,0,0,58,27000058,33,12,12.53,S,151,20,27.27,E
151.3409089,-33.20348001,822.96,2700 Area-Boundary,59,0,0,59,27000059,33,12,12.53,S,151,20,27.27,E
151.3562081,-33.20591649,822.96,2700 Area-Boundary,60,0,0,60,27000060,33,12,21.30,S,151,21,22.35,E
151.3562081,-33.20591649,822.96,2700 Area-Boundary,61,0,0,61,27000061,33,12,21.30,S,151,21,22.35,E
151.3714555,-33.20857477,822.96,2700 Area-Boundary,62,0,0,62,27000062,33,12,30.87,S,151,22,17.24,E
151.3714555,-33.20857478,822.96,2700 Area-Boundary,63,0,0,63,27000063,33,12,30.87,S,151,22,17.24,E
151.3866466,-33.21145408,822.96,2700 Area-Boundary,64,0,0,64,27000064,33,12,41.23,S,151,23,11.93,E
151.3866466,-33.21145409,822.96,2700 Area-Boundary,65,0,0,65,27000065,33,12,41.23,S,151,23,11.93,E
151.4017768,-33.21455357,822.96,2700 Area-Boundary,66,0,0,66,27000066,33,12,52.39,S,151,24,06.40,E
151.4017768,-33.21455357,822.96,2700 Area-Boundary,67,0,0,67,27000067,33,12,52.39,S,151,24,06.40,E
151.4168417,-33.21787231,822.96,2700 Area-Boundary,68,0,0,68,27000068,33,13,04.34,S,151,25,00.63,E
151.4168417,-33.21787231,822.96,2700 Area-Boundary,69,0,0,69,27000069,33,13,04.34,S,151,25,00.63,E
151.4318368,-33.22140933,822.96,2700 Area-Boundary,70,0,0,70,27000070,33,13,17.07,S,151,25,54.61,E
151.4318368,-33.22140933,822.96,2700 Area-Boundary,71,0,0,71,27000071,33,13,17.07,S,151,25,54.61,E
151.4359826,-33.22245266,822.96,2700 Area-Boundary,72,0,0,72,27000072,33,13,20.83,S,151,26,09.54,E
151.4359116,-33.22643733,822.96,2700 Area-Boundary,73,0,0,73,27000073,33,13,35.17,S,151,26,09.28,E
150.6887899,-33.58119241,914.4,3000 Area-Boundary,0,0,0,0,30000000,33,34,52.29,S,150,41,19.64,E
150.6928228,-33.59688541,914.4,3000 Area-Boundary,1,0,0,1,30000001,33,35,48.79,S,150,41,34.16,E
150.6958367,-33.67015818,914.4,3000 Area-Boundary,2,0,0,2,30000002,33,40,12.57,S,150,41,45.01,E
150.6543733,-33.7077764,914.4,3000 Area-Boundary,3,0,0,3,30000003,33,42,28.00,S,150,39,15.74,E
150.6184051,-33.84291268,914.4,3000 Area-Boundary,4,0,0,4,30000004,33,50,34.49,S,150,37,06.26,E
150.6420241,-33.90576282,914.4,3000 Area-Boundary,5,0,0,5,30000005,33,54,20.75,S,150,38,31.29,E
150.6589918,-33.93875308,914.4,3000 Area-Boundary,6,0,0,6,30000006,33,56,19.51,S,150,39,32.37,E
150.6606965,-34.03964947,914.4,3000 Area-Boundary,7,0,0,7,30000007,34,02,22.74,S,150,39,38.51,E
150.7029158,-34.08228161,914.4,3000 Area-Boundary,8,0,0,8,30000008,34,04,56.21,S,150,42,10.50,E
150.7407877,-34.12718398,914.4,3000 Area-Boundary,9,0,0,9,30000009,34,07,37.86,S,150,44,26.84,E
150.8646705,-34.11994537,914.4,3000 Area-Boundary,10,0,0,10,30000010,34,07,11.80,S,150,51,52.81,E
150.9612398,-34.13390929,914.4,3000 Area-Boundary,11,0,0,11,30000011,34,08,02.07,S,150,57,40.46,E
151.0144697,-34.17862616,914.4,3000 Area-Boundary,12,0,0,12,30000012,34,10,43.05,S,151,00,52.09,E
151.0639702,-34.26810898,914.4,3000 Area-Boundary,13,0,0,13,30000013,34,16,05.19,S,151,03,50.29,E
151.0004713,-34.31688153,914.4,3000 Area-Boundary,14,0,0,14,30000014,34,19,00.77,S,151,00,01.70,E
150.9917526,-34.33060138,914.4,3000 Area-Boundary,15,0,0,15,30000015,34,19,50.16,S,150,59,30.31,E
150.9768746,-34.47170176,914.4,3000 Area-Boundary,16,0,0,16,30000016,34,28,18.13,S,150,58,36.75,E
150.9124938,-34.36809484,914.4,3000 Area-Boundary,17,0,0,17,30000017,34,22,05.14,S,150,54,44.98,E
150.8617553,-34.33856404,914.4,3000 Area-Boundary,18,0,0,18,30000018,34,20,18.83,S,150,51,42.32,E
150.8216317,-34.32725437,914.4,3000 Area-Boundary,19,0,0,19,30000019,34,19,38.12,S,150,49,17.87,E
150.6865447,-34.32878729,914.4,3000 Area-Boundary,20,0,0,20,30000020,34,19,43.63,S,150,41,11.56,E
150.6513623,-34.30232937,914.4,3000 Area-Boundary,21,0,0,21,30000021,34,18,08.39,S,150,39,04.90,E
150.5702232,-34.27839698,914.4,3000 Area-Boundary,22,0,0,22,30000022,34,16,42.23,S,150,34,12.80,E
150.5604025,-34.26588111,914.4,3000 Area-Boundary,23,0,0,23,30000023,34,15,57.17,S,150,33,37.45,E
150.5659388,-34.18748235,914.4,3000 Area-Boundary,24,0,0,24,30000024,34,11,14.94,S,150,33,57.38,E
150.5621251,-34.09227801,914.4,3000 Area-Boundary,25,0,0,25,30000025,34,05,32.20,S,150,33,43.65,E
150.5565151,-34.05978818,914.4,3000 Area-Boundary,26,0,0,26,30000026,34,03,35.24,S,150,33,23.45,E
150.5621753,-33.93411075,914.4,3000 Area-Boundary,27,0,0,27,30000027,33,56,02.80,S,150,33,43.83,E
150.580134,-33.83388858,914.4,3000 Area-Boundary,28,0,0,28,30000028,33,50,02.00,S,150,34,48.48,E
150.5877041,-33.77830367,914.4,3000 Area-Boundary,29,0,0,29,30000029,33,46,41.89,S,150,35,15.73,E
150.5913301,-33.71003252,914.4,3000 Area-Boundary,30,0,0,30,30000030,33,42,36.12,S,150,35,28.79,E
150.5829202,-33.67978034,914.4,3000 Area-Boundary,31,0,0,31,30000031,33,40,47.21,S,150,34,58.51,E
150.5846082,-33.6316726,914.4,3000 Area-Boundary,32,0,0,32,30000032,33,37,54.02,S,150,35,04.59,E
150.6887899,-33.58119241,914.4,3000 Area-Boundary,33,0,0,33,30000033,33,34,52.29,S,150,41,19.64,E
150.950053,-33.20817924,1066.8,3500 Area-Boundary,0,0,0,0,35000000,33,12,29.45,S,150,57,00.19,E
150.7984742,-33.33331624,1066.8,3500 Area-Boundary,1,0,0,1,35000001,33,19,59.94,S,150,47,54.51,E
150.6976547,-33.54752966,1066.8,3500 Area-Boundary,2,0,0,2,35000002,33,32,51.11,S,150,41,51.56,E
150.6887899,-33.58119241,1066.8,3500 Area-Boundary,3,0,0,3,35000003,33,34,52.29,S,150,41,19.64,E
150.5846082,-33.6316726,1066.8,3500 Area-Boundary,4,0,0,4,35000004,33,37,54.02,S,150,35,04.59,E
150.5829202,-33.67978034,1066.8,3500 Area-Boundary,5,0,0,5,35000005,33,40,47.21,S,150,34,58.51,E
150.5913301,-33.71003252,1066.8,3500 Area-Boundary,6,0,0,6,35000006,33,42,36.12,S,150,35,28.79,E
150.5877041,-33.77830367,1066.8,3500 Area-Boundary,7,0,0,7,35000007,33,46,41.89,S,150,35,15.73,E
150.580134,-33.83388858,1066.8,3500 Area-Boundary,8,0,0,8,35000008,33,50,02.00,S,150,34,48.48,E
150.5621753,-33.93411075,1066.8,3500 Area-Boundary,9,0,0,9,35000009,33,56,02.80,S,150,33,43.83,E
150.5565151,-34.05978818,1066.8,3500 Area-Boundary,10,0,0,10,35000010,34,03,35.24,S,150,33,23.45,E
150.5621251,-34.09227801,1066.8,3500 Area-Boundary,11,0,0,11,35000011,34,05,32.20,S,150,33,43.65,E
150.5659388,-34.18748235,1066.8,3500 Area-Boundary,12,0,0,12,35000012,34,11,14.94,S,150,33,57.38,E
150.5604025,-34.26588111,1066.8,3500 Area-Boundary,13,0,0,13,35000013,34,15,57.17,S,150,33,37.45,E
150.5702232,-34.27839698,1066.8,3500 Area-Boundary,14,0,0,14,35000014,34,16,42.23,S,150,34,12.80,E
150.6513623,-34.30232937,1066.8,3500 Area-Boundary,15,0,0,15,35000015,34,18,08.39,S,150,39,04.90,E
150.6865447,-34.32878729,1066.8,3500 Area-Boundary,16,0,0,16,35000016,34,19,43.63,S,150,41,11.56,E
150.8216317,-34.32725437,1066.8,3500 Area-Boundary,17,0,0,17,35000017,34,19,38.12,S,150,49,17.87,E
150.8617553,-34.33856404,1066.8,3500 Area-Boundary,18,0,0,18,35000018,34,20,18.83,S,150,51,42.32,E
150.9124938,-34.36809484,1066.8,3500 Area-Boundary,19,0,0,19,35000019,34,22,05.14,S,150,54,44.98,E
150.9768746,-34.47170176,1066.8,3500 Area-Boundary,20,0,0,20,35000020,34,28,18.13,S,150,58,36.75,E
150.9794696,-34.48453085,1066.8,3500 Area-Boundary,21,0,0,21,35000021,34,29,04.31,S,150,58,46.09,E
150.9777367,-34.50564356,0,3500 Area-Boundary,22,0,0,22,35000022,34,30,20.32,S,150,58,39.85,E
150.9556335,-34.67056707,1042.71412,3500 Area-Boundary,23,0,0,23,35000023,34,40,14.04,S,150,57,20.28,E
150.9455366,-34.66839031,889,3500 Area-Boundary,24,0,0,24,35000024,34,40,06.21,S,150,56,43.93,E
150.9455365,-34.66839031,889,3500 Area-Boundary,25,0,0,25,35000025,34,40,06.21,S,150,56,43.93,E
150.9302848,-34.66486489,889,3500 Area-Boundary,26,0,0,26,35000026,34,39,53.51,S,150,55,49.03,E
150.9302848,-34.66486489,889,3500 Area-Boundary,27,0,0,27,35000027,34,39,53.51,S,150,55,49.03,E
150.9151111,-34.66111867,889,3500 Area-Boundary,28,0,0,28,35000028,34,39,40.03,S,150,54,54.40,E
150.9151111,-34.66111866,889,3500 Area-Boundary,29,0,0,29,35000029,34,39,40.03,S,150,54,54.40,E
150.9000202,-34.65715281,889,3500 Area-Boundary,30,0,0,30,35000030,34,39,25.75,S,150,54,00.07,E
150.9000202,-34.65715281,889,3500 Area-Boundary,31,0,0,31,35000031,34,39,25.75,S,150,54,00.07,E
150.8850167,-34.65296856,889,3500 Area-Boundary,32,0,0,32,35000032,34,39,10.69,S,150,53,06.06,E
150.8850167,-34.65296856,889,3500 Area-Boundary,33,0,0,33,35000033,34,39,10.69,S,150,53,06.06,E
150.8701054,-34.64856722,889,3500 Area-Boundary,34,0,0,34,35000034,34,38,54.84,S,150,52,12.38,E
150.8701054,-34.64856722,889,3500 Area-Boundary,35,0,0,35,35000035,34,38,54.84,S,150,52,12.38,E
150.8552908,-34.64395017,889,3500 Area-Boundary,36,0,0,36,35000036,34,38,38.22,S,150,51,19.05,E
150.8552908,-34.64395016,889,3500 Area-Boundary,37,0,0,37,35000037,34,38,38.22,S,150,51,19.05,E
150.8405776,-34.63911884,1066.8,3500 Area-Boundary,38,0,0,38,35000038,34,38,20.83,S,150,50,26.08,E
150.8405776,-34.63911883,1066.8,3500 Area-Boundary,39,0,0,39,35000039,34,38,20.83,S,150,50,26.08,E
150.8259702,-34.63407474,1066.8,3500 Area-Boundary,40,0,0,40,35000040,34,38,02.67,S,150,49,33.49,E
150.8259702,-34.63407473,1066.8,3500 Area-Boundary,41,0,0,41,35000041,34,38,02.67,S,150,49,33.49,E
150.8114732,-34.62881945,1066.8,3500 Area-Boundary,42,0,0,42,35000042,34,37,43.75,S,150,48,41.30,E
150.8114732,-34.62881944,1066.8,3500 Area-Boundary,43,0,0,43,35000043,34,37,43.75,S,150,48,41.30,E
150.7970912,-34.6233546,1066.8,3500 Area-Boundary,44,0,0,44,35000044,34,37,24.08,S,150,47,49.53,E
150.7970911,-34.62335459,1066.8,3500 Area-Boundary,45,0,0,45,35000045,34,37,24.08,S,150,47,49.53,E
150.7943607,-34.62226879,1066.8,3500 Area-Boundary,46,0,0,46,35000046,34,37,20.17,S,150,47,39.70,E
150.7831775,-34.59646641,1066.8,3500 Area-Boundary,47,0,0,47,35000047,34,35,47.28,S,150,46,59.44,E
150.7269091,-34.5164349,1066.8,3500 Area-Boundary,48,0,0,48,35000048,34,30,59.17,S,150,43,36.87,E
150.6626153,-34.47596694,1066.8,3500 Area-Boundary,49,0,0,49,35000049,34,28,33.48,S,150,39,45.42,E
150.6381719,-34.43481015,1066.8,3500 Area-Boundary,50,0,0,50,35000050,34,26,05.32,S,150,38,17.42,E
150.5738635,-34.37452686,1066.8,3500 Area-Boundary,51,0,0,51,35000051,34,22,28.30,S,150,34,25.91,E
150.5471501,-34.32848456,1066.8,3500 Area-Boundary,52,0,0,52,35000052,34,19,42.54,S,150,32,49.74,E
150.4693145,-34.25902626,1066.8,3500 Area-Boundary,53,0,0,53,35000053,34,15,32.49,S,150,28,09.53,E
150.4807811,-34.12335154,1066.8,3500 Area-Boundary,54,0,0,54,35000054,34,07,24.07,S,150,28,50.81,E
150.4623109,-33.99847437,1066.8,3500 Area-Boundary,55,0,0,55,35000055,33,59,54.51,S,150,27,44.32,E
150.480622,-33.902597,1066.8,3500 Area-Boundary,56,0,0,56,35000056,33,54,09.35,S,150,28,50.24,E
150.5079471,-33.81375326,1066.8,3500 Area-Boundary,57,0,0,57,35000057,33,48,49.51,S,150,30,28.61,E
150.5151884,-33.7502872,1066.8,3500 Area-Boundary,58,0,0,58,35000058,33,45,01.03,S,150,30,54.68,E
150.5282978,-33.6827847,1066.8,3500 Area-Boundary,59,0,0,59,35000059,33,40,58.02,S,150,31,41.87,E
150.5266199,-33.57285766,1066.8,3500 Area-Boundary,60,0,0,60,35000060,33,34,22.29,S,150,31,35.83,E
150.5693368,-33.50484143,1066.8,3500 Area-Boundary,61,0,0,61,35000061,33,30,17.43,S,150,34,09.61,E
150.6589344,-33.50547195,1066.8,3500 Area-Boundary,62,0,0,62,35000062,33,30,19.70,S,150,39,32.16,E
150.6932924,-33.4879326,1066.8,3500 Area-Boundary,63,0,0,63,35000063,33,29,16.56,S,150,41,35.85,E
150.7048308,-33.45366272,1066.8,3500 Area-Boundary,64,0,0,64,35000064,33,27,13.19,S,150,42,17.39,E
150.6908342,-33.41726529,1066.8,3500 Area-Boundary,65,0,0,65,35000065,33,25,02.16,S,150,41,27.00,E
150.6090456,-33.3897998,1066.8,3500 Area-Boundary,66,0,0,66,35000066,33,23,23.28,S,150,36,32.56,E
150.6133787,-33.33116896,1066.8,3500 Area-Boundary,67,0,0,67,35000067,33,19,52.21,S,150,36,48.16,E
150.6107386,-33.2084135,1066.8,3500 Area-Boundary,68,0,0,68,35000068,33,12,30.29,S,150,36,38.66,E
150.6108767,-33.20333244,1066.8,3500 Area-Boundary,69,0,0,69,35000069,33,12,12.00,S,150,36,39.16,E
150.6161482,-33.20178524,1066.8,3500 Area-Boundary,70,0,0,70,35000070,33,12,06.43,S,150,36,58.13,E
150.6161482,-33.20178524,1066.8,3500 Area-Boundary,71,0,0,71,35000071,33,12,06.43,S,150,36,58.13,E
150.624335,-33.19951516,1066.8,3500 Area-Boundary,72,0,0,72,35000072,33,11,58.25,S,150,37,27.61,E
150.624335,-33.19951516,1066.8,3500 Area-Boundary,73,0,0,73,35000073,33,11,58.25,S,150,37,27.61,E
150.632567,-33.19736437,1066.8,3500 Area-Boundary,74,0,0,74,35000074,33,11,50.51,S,150,37,57.24,E
150.632567,-33.19736436,1066.8,3500 Area-Boundary,75,0,0,75,35000075,33,11,50.51,S,150,37,57.24,E
150.6408418,-33.1953335,1066.8,3500 Area-Boundary,76,0,0,76,35000076,33,11,43.20,S,150,38,27.03,E
150.6408418,-33.1953335,1066.8,3500 Area-Boundary,77,0,0,77,35000077,33,11,43.20,S,150,38,27.03,E
150.649157,-33.19342316,1066.8,3500 Area-Boundary,78,0,0,78,35000078,33,11,36.32,S,150,38,56.97,E
150.649157,-33.19342316,1066.8,3500 Area-Boundary,79,0,0,79,35000079,33,11,36.32,S,150,38,56.97,E
150.65751,-33.19163393,1066.8,3500 Area-Boundary,80,0,0,80,35000080,33,11,29.88,S,150,39,27.04,E
150.6575101,-33.19163393,1066.8,3500 Area-Boundary,81,0,0,81,35000081,33,11,29.88,S,150,39,27.04,E
150.6658985,-33.18996633,1066.8,3500 Area-Boundary,82,0,0,82,35000082,33,11,23.88,S,150,39,57.23,E
150.6658985,-33.18996633,1066.8,3500 Area-Boundary,83,0,0,83,35000083,33,11,23.88,S,150,39,57.23,E
150.6743199,-33.18842086,1066.8,3500 Area-Boundary,84,0,0,84,35000084,33,11,18.32,S,150,40,27.55,E
150.6743199,-33.18842086,1066.8,3500 Area-Boundary,85,0,0,85,35000085,33,11,18.32,S,150,40,27.55,E
150.6827717,-33.18699799,1066.8,3500 Area-Boundary,86,0,0,86,35000086,33,11,13.19,S,150,40,57.98,E
150.6827717,-33.18699799,1066.8,3500 Area-Boundary,87,0,0,87,35000087,33,11,13.19,S,150,40,57.98,E
150.6912513,-33.18569814,1066.8,3500 Area-Boundary,88,0,0,88,35000088,33,11,08.51,S,150,41,28.50,E
150.6912513,-33.18569814,1066.8,3500 Area-Boundary,89,0,0,89,35000089,33,11,08.51,S,150,41,28.50,E
150.6997563,-33.18452169,1066.8,3500 Area-Boundary,90,0,0,90,35000090,33,11,04.28,S,150,41,59.12,E
150.6997564,-33.18452169,1066.8,3500 Area-Boundary,91,0,0,91,35000091,33,11,04.28,S,150,41,59.12,E
150.7082842,-33.183469,1066.8,3500 Area-Boundary,92,0,0,92,35000092,33,11,00.49,S,150,42,29.82,E
150.7082842,-33.183469,1066.8,3500 Area-Boundary,93,0,0,93,35000093,33,11,00.49,S,150,42,29.82,E
